Date,0
2021-12-03 00:00:00+00:00,519588.6386564855
2021-12-06 00:00:00+00:00,520186.71086131316
2021-12-07 00:00:00+00:00,531494.5164523304
2021-12-08 00:00:00+00:00,541410.408577446
2021-12-09 00:00:00+00:00,532215.5378066862
2021-12-10 00:00:00+00:00,525448.3647155144
2021-12-13 00:00:00+00:00,529680.1460037237
2021-12-14 00:00:00+00:00,523342.1535485175
2021-12-15 00:00:00+00:00,529324.6020862524
2021-12-16 00:00:00+00:00,520764.8552944453
2021-12-17 00:00:00+00:00,522613.7017651518
2021-12-20 00:00:00+00:00,510072.54270280607
2021-12-21 00:00:00+00:00,522468.51825310953
2021-12-22 00:00:00+00:00,526047.0427156723
2021-12-23 00:00:00+00:00,531067.7884118345
2021-12-27 00:00:00+00:00,531427.6439497417
2021-12-28 00:00:00+00:00,528727.2711611312
2021-12-29 00:00:00+00:00,525543.0708417847
2021-12-30 00:00:00+00:00,530652.0894400992
2021-12-31 00:00:00+00:00,530411.012307881
2022-01-03 00:00:00+00:00,518621.1486471094
2022-01-04 00:00:00+00:00,511927.81712259294
2022-01-05 00:00:00+00:00,494847.27101168624
2022-01-06 00:00:00+00:00,494123.25935441937
2022-01-07 00:00:00+00:00,490174.3806243553
2022-01-10 00:00:00+00:00,488873.5386393839
2022-01-11 00:00:00+00:00,494665.3517423767
2022-01-12 00:00:00+00:00,496903.999678209
2022-01-13 00:00:00+00:00,495904.6863622953
2022-01-14 00:00:00+00:00,499144.8262023073
2022-01-18 00:00:00+00:00,491010.2343850616
2022-01-19 00:00:00+00:00,485048.55853283114
2022-01-20 00:00:00+00:00,482219.1501314691
2022-01-21 00:00:00+00:00,470893.45608086383
2022-01-24 00:00:00+00:00,470854.2490370313
2022-01-25 00:00:00+00:00,460827.02520467195
2022-01-26 00:00:00+00:00,458530.7977408233
2022-01-27 00:00:00+00:00,445453.5593068031
2022-01-28 00:00:00+00:00,448006.5417523463
2022-01-31 00:00:00+00:00,467154.9798132417
2022-02-01 00:00:00+00:00,470833.493381319
2022-02-02 00:00:00+00:00,469061.8919060283
2022-02-03 00:00:00+00:00,455594.1511536754
2022-02-04 00:00:00+00:00,462750.4789692403
2022-02-07 00:00:00+00:00,462376.78494156897
2022-02-08 00:00:00+00:00,462728.5935884621
2022-02-09 00:00:00+00:00,471847.975882645
2022-02-10 00:00:00+00:00,464590.7961727475
2022-02-11 00:00:00+00:00,455813.59109445254
2022-02-14 00:00:00+00:00,456146.8419506897
2022-02-15 00:00:00+00:00,472996.86396932806
2022-02-16 00:00:00+00:00,471894.6554967604
2022-02-17 00:00:00+00:00,460786.8727778761
2022-02-18 00:00:00+00:00,454910.67001429456
2022-02-22 00:00:00+00:00,445992.18050355546
2022-02-23 00:00:00+00:00,441934.4839445944
2022-02-24 00:00:00+00:00,453678.43906180724
2022-02-25 00:00:00+00:00,462850.17027971486
2022-02-28 00:00:00+00:00,472138.73231098056
2022-03-01 00:00:00+00:00,478918.66189259867
2022-03-02 00:00:00+00:00,468919.0344210189
2022-03-03 00:00:00+00:00,454052.5701690364
2022-03-04 00:00:00+00:00,445749.6206822197
2022-03-07 00:00:00+00:00,435489.60484160844
2022-03-08 00:00:00+00:00,433762.6054900225
2022-03-09 00:00:00+00:00,442627.9219109738
2022-03-10 00:00:00+00:00,439983.34930151794
2022-03-11 00:00:00+00:00,430509.37930521887
2022-03-14 00:00:00+00:00,409505.29383854027
2022-03-15 00:00:00+00:00,415944.4473896229
2022-03-16 00:00:00+00:00,442453.0129535304
2022-03-17 00:00:00+00:00,447142.8979487824
2022-03-18 00:00:00+00:00,459179.7402267385
2022-03-21 00:00:00+00:00,455259.97537828004
2022-03-22 00:00:00+00:00,462121.33895662293
2022-03-23 00:00:00+00:00,458732.0274423922
2022-03-24 00:00:00+00:00,464182.6736722419
2022-03-25 00:00:00+00:00,457098.7902520328
2022-03-28 00:00:00+00:00,457777.2428860768
2022-03-29 00:00:00+00:00,467483.7639522217
2022-03-30 00:00:00+00:00,465958.07009465375
2022-03-31 00:00:00+00:00,458120.52974571683
2022-04-01 00:00:00+00:00,474938.91957905644
2022-04-04 00:00:00+00:00,470659.66857386485
